timestamp,branch,power_watts,energy_joules,interval_seconds
1779776666901,org.springframework.samples.petclinic.owner.PetController.findOwner,0.130245157,0.131117252,1.006695800
1779776666901,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.284171251,0.286074005,1.006695800
1779776666901,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.071042813,0.071518501,1.006695800
1779776670214,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.019773339,0.020356733,1.029504100
1779776670214,org.springframework.samples.petclinic.owner.PetController.findOwner,0.059320016,0.061070200,1.029504100
1779776670214,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.197733386,0.203567332,1.029504100
1779776671448,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.298692160,0.300887219,1.007348900
1779776671448,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.448038240,0.451330829,1.007348900
1779776675111,org.springframework.samples.petclinic.owner.PetController.populatePetTypes,0.075290838,0.076239269,1.012596900
1779776675111,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.131758966,0.133418721,1.012596900
1779776678396,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.240593625,0.243307930,1.011281700
1779776681679,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.070267115,0.071372059,1.015724900
